55.29070799663783,33.60671942622301,0,0,0,0,0,0,0,
33.60671942622301,20.53686397672652,4.170868066252289,0,0,0,0,0,0,
0,4.170868066252289,-0.5657754451425686,3.0756847502558555,0,0,0,0,0,
0,0,3.0756847502558555,-0.3360974340946606,3.2164977066415195,0,0,0,0,
0,0,0,3.2164977066415195,1.201545101550102,3.0852867290657713,0,0,0,
0,0,0,0,3.0852867290657713,0.7655556234297151,3.2525098381609707,0,0,
0,0,0,0,0,3.2525098381609707,0.26333654663276107,3.7010014847499657,0,
0,0,0,0,0,0,3.7010014847499657,-0.2122226880647961,3.317027787989777,
0,0,0,0,0,0,0,3.317027787989777,0.18146000553281705,
0,0,0,0,0,0,0,0,3.0933508660562867,
